0.000000000000000000e+00
9.425720532822661271e-03
1.885144106564532254e-02
2.827716159846798555e-02
3.770288213129064508e-02
4.712860266411330462e-02
5.655432319693597110e-02
6.598004372975863063e-02
7.540576426258129017e-02
8.483148479540394971e-02
9.425720532822660924e-02
1.036829258610492688e-01
1.131086463938719422e-01
1.225343669266946017e-01
1.319600874595172613e-01
1.413858079923399069e-01
1.508115285251625803e-01
1.602372490579852538e-01
1.696629695908078994e-01
1.790886901236305728e-01
1.885144106564532185e-01
1.979401311892758919e-01
2.073658517220985376e-01
2.167915722549212110e-01
2.262172927877438844e-01
2.356430133205665300e-01
2.450687338533892035e-01
2.544944543862118769e-01
2.639201749190345225e-01
2.733458954518571682e-01
2.827716159846798138e-01
2.921973365175025150e-01
3.016230570503251607e-01
3.110487775831478063e-01
3.204744981159705075e-01
3.299002186487931532e-01
3.393259391816157988e-01
3.487516597144384445e-01
3.581773802472611457e-01
3.676031007800837913e-01
3.770288213129064370e-01
3.864545418457291381e-01
3.958802623785517838e-01
4.053059829113744295e-01
4.147317034441970751e-01
4.241574239770197763e-01
4.335831445098424219e-01
4.430088650426650676e-01
4.524345855754877688e-01
4.618603061083104144e-01
4.712860266411330601e-01
4.807117471739557057e-01
4.901374677067784069e-01
4.995631882396010526e-01
5.089889087724237537e-01
5.184146293052463994e-01
5.278403498380690451e-01
5.372660703708916907e-01
5.466917909037143364e-01
5.561175114365369820e-01
5.655432319693596277e-01
5.749689525021823844e-01
5.843946730350050300e-01
5.938203935678276757e-01
6.032461141006503214e-01
6.126718346334729670e-01
6.220975551662956127e-01
6.315232756991182583e-01
6.409489962319410150e-01
6.503747167647636607e-01
6.598004372975863063e-01
6.692261578304089520e-01
6.786518783632315976e-01
6.880775988960542433e-01
6.975033194288768890e-01
7.069290399616996456e-01
7.163547604945222913e-01
7.257804810273449370e-01
7.352062015601675826e-01
7.446319220929902283e-01
7.540576426258128739e-01
7.634833631586355196e-01
7.729090836914582763e-01
7.823348042242809219e-01
7.917605247571035676e-01
8.011862452899262133e-01
8.106119658227488589e-01
8.200376863555715046e-01
8.294634068883941502e-01
8.388891274212169069e-01
8.483148479540395526e-01
8.577405684868621982e-01
8.671662890196848439e-01
8.765920095525074895e-01
8.860177300853301352e-01
8.954434506181527809e-01
9.048691711509755375e-01
9.142948916837981832e-01
9.237206122166208289e-01
9.331463327494434745e-01
9.425720532822661202e-01
9.519977738150887658e-01
9.614234943479114115e-01
